ID,PA,PB,PC,PD,PE,PF,PG
PR40333,69.14268,48.18175,34.58836,26.864552,20.71463,-100.79204,-38.092545
PR40334,102.71003,70.06553,50.04611,38.043087,29.796967,-106.81603,-39.965633
PR40335,81.17587,56.09061,40.226704,30.329674,24.250048,-106.02464,-38.435432
PR40336,103.17884,70.30965,50.27774,38.316166,29.92083,-107.530624,-39.77627
PR40337,90.740456,62.246094,44.63205,33.68101,26.818851,-108.16267,-39.018837
PR40338,49.719322,35.658073,25.824986,19.299839,16.07966,-104.345085,-38.109234
PR40339,63.944664,44.8382,32.38963,24.154991,19.924099,-107.415726,-38.35038
PR40340,61.243095,42.588253,31.104622,23.2313,19.347506,-108.00244,-37.119568
PR40341,64.16679,44.962994,32.380154,24.764984,19.650463,-103.337555,-38.337154
PR40342,87.99175,60.342365,43.365055,32.90808,26.132036,-109.201126,-40.115395
PR40343,77.04539,52.71507,38.305603,29.203846,23.387896,-109.457466,-38.89127
PR40344,103.1087,70.10351,50.221783,38.542274,29.866865,-107.68556,-39.95642
PR40345,64.441765,44.436874,32.475163,25.10796,19.875013,-105.53906,-36.803467
PR40346,83.99155,57.665894,41.41159,32.190033,24.683344,-104.12417,-39.2395
PR40347,117.97887,79.68555,56.993637,44.18923,33.61504,-108.3258,-41.357162
PR40348,90.03101,61.551388,44.09878,34.77931,26.078793,-103.11168,-41.1698
PR40349,104.478065,70.80597,50.859936,39.163677,30.3203,-109.96937,-40.929565
PR40350,114.71046,77.440346,55.505806,43.08142,32.833332,-109.36704,-41.535686
PR40351,93.79889,63.80524,45.969784,35.600258,27.465382,-108.830185,-39.83714
PR40352,87.29481,59.200867,42.970325,33.26689,25.978697,-110.685555,-40.20656
PR40353,93.99398,63.85546,46.064274,35.60166,27.625671,-110.28065,-40.720463
PR40354,35.65907,25.363665,19.38147,14.86724,12.729047,-109.03827,-36.034866
PR40355,55.407925,38.83336,28.430828,22.086449,17.54056,-107.63203,-38.590824
PR40356,56.292976,38.956337,28.802816,22.244228,17.957287,-108.770355,-37.359406
PR40357,64.293205,44.71074,32.455288,25.634117,19.650215,-106.7946,-40.30175
PR40358,46.28536,32.143673,24.31895,18.396809,15.835545,-115.10181,-38.82098
PR40359,33.085197,24.26816,18.213718,14.477313,11.74802,-107.6337,-39.499176
PR40360,45.787548,32.04839,24.010422,18.429893,15.318034,-109.05307,-36.717342
PR40361,40.848534,29.251383,21.671745,17.636395,13.529686,-105.19667,-40.05339
PR40362,18.199097,14.421999,11.355559,9.256434,7.9387937,-106.99213,-39.834988
PR40363,46.086807,32.224293,24.213478,18.751923,15.449096,-111.87394,-37.67166
PR40364,44.574707,31.493639,23.320198,19.003468,14.504162,-104.846146,-40.371174
PR40365,61.211674,41.909176,31.075584,23.973812,19.458078,-112.67104,-39.136307
PR40366,66.38192,45.638103,33.070698,27.223091,19.681356,-98.11141,-40.88365
PR40367,95.21132,64.138794,46.4238,36.997715,27.514452,-105.005295,-39.21686
PR40368,89.35772,59.733486,43.40418,31.597414,27.282772,-103.78795,-42.5779
PR40369,94.2578,63.74705,45.852116,34.858833,27.75796,-102.61488,-41.353233
PR40370,78.891304,53.70136,38.90199,31.612934,22.861216,-98.559,-35.8716
PR40371,99.33456,66.97072,48.20172,38.96501,28.09155,-98.61735,-37.42936
PR40372,98.95246,67.22711,48.324066,37.2773,28.820097,-108.77467,-40.1371
PR40373,98.88188,67.21629,48.29307,37.189445,28.805122,-108.57017,-40.03625
PR40374,87.114235,59.638866,42.968506,32.74833,25.889347,-109.48021,-39.37793
PR40375,73.608696,50.90906,36.84503,27.736542,22.508286,-110.18196,-38.544563
PR40376,41.60195,29.963522,22.06904,16.875996,13.772609,-101.42555,-33.52595
PR40377,71.981544,49.416393,35.77419,28.528141,21.223112,-98.08937,-35.005135
PR40378,86.32603,58.679913,42.292694,33.898003,24.829248,-98.00494,-36.111233
PR40379,83.88006,57.093678,41.15623,33.015102,24.158998,-96.94914,-35.58944
PR40380,66.66053,45.950188,33.34708,26.718636,19.817017,-97.76976,-34.52124
PR40381,85.20934,57.968754,41.78096,33.46115,24.541122,-97.7533,-35.934105
PR40382,86.28709,58.685944,42.27512,33.80302,24.830252,-97.817726,-36.019108
PR40383,84.40361,57.459305,41.40994,33.167007,24.319168,-97.43107,-35.760902
PR40384,81.61088,55.706295,40.21664,32.388832,23.861322,-104.13545,-41.679306
PR40385,58.047398,40.366444,29.343296,24.588482,17.447468,-99.30367,-40.778973
PR40386,85.323265,57.570282,41.977787,33.39853,25.20033,-108.75065,-39.76658
PR40387,63.77631,44.150593,31.939735,26.720547,18.831703,-98.32842,-41.006668
PR40388,65.2535,44.76769,32.510437,26.179104,19.656403,-98.39306,-41.094875
PR40389,50.943092,35.88592,26.031055,22.165932,15.41544,-95.68259,-40.291653
PR40390,58.431435,39.889202,29.237226,22.272877,18.506374,-97.963745,-41.38311
PR40391,56.532433,39.846455,28.627193,23.201962,17.06127,-95.37778,-39.568634
PR40392,82.86685,56.520123,40.85569,31.625,24.546652,-104.500534,-37.76293
PR40393,95.246124,65.12515,46.490677,36.29351,27.433605,-102.1025,-40.55417
PR40394,81.983986,56.544296,40.478,31.33065,24.132431,-102.88121,-39.70449
PR40395,90.40949,61.97815,44.360943,34.206863,26.395924,-104.40241,-39.658516
PR40396,104.799324,71.33401,51.012604,38.957756,30.326485,-107.62002,-39.95153
PR40397,50.81599,36.356243,26.308739,19.67134,16.17583,-100.79398,-34.155712
PR40398,89.99268,61.68839,44.283375,33.57468,26.596363,-108.26694,-39.061714
PR40399,87.81142,59.501774,43.07388,34.093704,25.635624,-104.426956,-38.33637
PR40400,71.28067,48.89463,35.302364,27.837467,21.30263,-98.41701,-40.596443
PR40401,63.297703,44.45607,31.969372,24.508255,19.381432,-102.78592,-38.772877
PR40402,73.27931,50.92453,36.58134,27.870605,22.078444,-104.804344,-38.698414
PR40403,45.84581,32.652424,24.106651,17.526585,15.44649,-107.897385,-35.87025
PR40404,75.57639,52.44305,37.640263,28.583504,22.70659,-105.10159,-38.740093
PR40405,87.349686,60.11264,43.073433,32.507843,25.898472,-107.45717,-39.178677
PR40406,89.87434,61.692844,44.23703,33.411137,26.573082,-107.97552,-38.891697
PR40407,91.37385,62.639412,44.918736,33.99763,26.955357,-108.15462,-39.08482
PR40408,73.28891,50.909798,36.698215,27.247414,22.430727,-108.62036,-37.841965
PR40409,77.52747,53.78044,38.645916,28.709679,23.509962,-108.66673,-38.31593
PR40410,78.05024,54.083717,38.884262,28.925787,23.644156,-108.75882,-38.18303
PR40411,76.48959,53.002064,38.160225,28.459408,23.227219,-108.6709,-38.094498
PR40412,93.631516,64.21431,45.961464,34.592613,27.574074,-108.085175,-39.1356
PR40413,92.58731,63.499893,45.483288,34.247253,27.313705,-108.255104,-39.13958
PR40414,88.73757,60.86989,43.698387,33.098946,26.260914,-107.71867,-38.79292
PR40415,77.18648,53.468754,38.48685,28.62997,23.445309,-109.060905,-38.253597
PR40416,72.29415,49.468487,35.91072,29.234455,21.418,-103.012314,-41.056416
PR40417,70.40226,47.884785,35.230007,27.851059,21.529203,-110.69387,-39.245445
PR40418,53.18886,37.144054,27.213177,22.4888,16.47064,-102.709595,-40.367367
PR40419,99.969215,67.23621,48.620785,38.73448,28.776972,-106.32279,-39.990833
PR40420,79.64374,53.454144,38.940056,28.388285,24.641376,-102.17293,-42.303165
PR40421,64.38445,45.05535,32.360504,25.561401,19.355799,-99.80235,-39.358368
PR40422,76.222984,52.72604,37.82027,29.578356,22.544165,-102.06424,-39.556595
PR40423,93.9152,64.3,45.985893,35.31568,27.348364,-104.9666,-39.55812
PR40424,86.112465,59.174156,42.38596,32.847294,25.227917,-103.968254,-39.7636
PR40425,112.66598,76.458534,54.53389,42.040104,32.143833,-105.049446,-40.137234
PR40426,85.690765,58.95967,42.19688,32.50742,25.139235,-103.41847,-39.164234
PR40427,64.712364,45.39464,32.621544,24.967106,19.757595,-102.899185,-38.763683
PR40428,124.84519,83.56909,59.944202,47.274242,35.18916,-105.460106,-41.420185
PR40429,99.62011,67.486916,48.456493,38.823868,28.427761,-103.93764,-41.471336
PR40430,54.22525,38.071484,27.54095,23.308426,16.242474,-95.55909,-40.08506
PR40431,85.80649,58.11532,42.1757,33.450165,25.175493,-105.74042,-38.670673
PR40432,101.82139,68.65098,49.43712,39.54578,29.002296,-102.95646,-38.923035
PR40433,98.659615,66.71414,48.0435,37.51138,28.551128,-104.974945,-39.162373
PR40434,97.41815,66.565475,47.594406,36.480797,28.293814,-105.45735,-39.614178
PR40435,74.33764,51.070385,37.028587,28.199203,22.546349,-106.43168,-37.641636
PR40436,75.909515,52.629955,37.788403,28.716183,22.803474,-105.27823,-38.90119
PR40437,99.05741,67.59654,48.358036,37.069984,28.763245,-106.45745,-39.979885
PR40438,50.900562,36.373756,26.35878,19.698967,16.234877,-101.47696,-34.229877
PR40439,90.409935,62.009094,44.47872,33.681156,26.704103,-108.21168,-39.1522
PR40440,66.42361,46.24672,33.513485,25.237034,20.51734,-107.28215,-37.086826
PR40441,65.54587,45.053898,32.85159,26.662928,19.534386,-99.472916,-35.13336
PR40442,68.66064,47.120556,34.28601,27.68122,20.374002,-99.950806,-35.479073
PR40443,58.904457,41.07313,30.016293,22.499321,18.658516,-106.75543,-36.554554
PR40444,67.21717,47.013313,33.78118,25.768154,20.460485,-103.64139,-38.853035
PR40445,85.864296,59.076206,42.38419,32.127644,25.484577,-107.41101,-39.1747
PR40446,68.40179,47.79425,34.32466,26.16824,20.768164,-103.65666,-38.833527
PR40447,89.64793,61.578262,44.13077,33.310535,26.514294,-107.88921,-39.14861
PR40448,77.312645,53.546436,38.542233,28.821766,23.419353,-108.82109,-38.203506
PR40449,71.115875,49.566635,35.68597,26.5826,21.792082,-107.70477,-38.23281
PR40450,91.73719,62.90881,45.09215,34.040295,27.075573,-108.305695,-39.12851
PR40451,65.40801,45.88159,33.052223,24.675507,20.233076,-106.411415,-38.08818
PR40452,52.48273,37.380104,27.08219,20.233757,16.65593,-101.57124,-34.091503
PR40453,50.83589,36.25212,26.32002,19.741035,16.210693,-101.431564,-33.973717
PR40454,76.31657,52.87014,38.084854,28.487007,23.167244,-108.886116,-38.17225
PR40455,60.95959,42.42676,30.954145,23.204815,19.189856,-106.74658,-36.689537
PR40456,103.5203,70.56764,50.42168,38.45121,29.957586,-106.66921,-39.503304
PR40457,90.50338,62.101692,44.518784,33.622036,26.73135,-107.79962,-38.881187
PR40458,90.03524,61.745487,44.30212,33.47499,26.63133,-108.109184,-38.983173
PR40459,73.3313,50.889626,36.7062,27.45903,22.375435,-108.32502,-37.80299
PR40460,68.73485,48.039997,34.582783,25.80933,21.104425,-106.60877,-37.772316
PR40461,49.66159,35.47014,25.77935,19.30281,15.917515,-101.35517,-33.873272
PR40462,48.92263,34.96313,25.436474,19.120224,15.701603,-101.21196,-33.79902
PR40463,48.459846,34.619755,25.22155,19.045979,15.567653,-101.30856,-33.83372
PR40464,69.344795,48.426556,34.862816,25.976715,21.273872,-106.56418,-37.504074
PR40465,86.93304,59.769577,42.870598,32.363804,25.772387,-106.84567,-38.321163
PR40466,84.97815,58.436523,41.971222,31.766464,25.254877,-106.87425,-38.237953
PR40467,48.248817,34.455154,25.123955,18.980167,15.525222,-101.48938,-33.89571
PR40468,52.53287,37.35296,27.108906,20.308105,16.694069,-102.23921,-34.355137
PR40469,76.9625,53.27919,38.382305,28.6982,23.373617,-109.508514,-38.745724
PR40470,100.98286,68.81822,49.360767,37.39852,29.610146,-111.95235,-41.094624
PR40471,68.72938,47.362583,34.558697,25.917385,21.413553,-110.96625,-38.68615
PR40472,108.03688,73.37271,52.516453,40.24132,31.21288,-109.50459,-40.920326
PR40473,113.872574,77.07502,55.202343,42.31762,32.827652,-111.67919,-42.058033
PR40474,112.36195,76.11019,54.405285,42.21521,32.10603,-107.10241,-41.433086
PR40475,91.327675,62.419804,44.920444,34.290047,27.041954,-111.42455,-41.112312
PR40476,70.83636,49.04349,35.457844,27.414257,21.526608,-107.64953,-40.728653
PR40477,82.56922,56.66936,40.89673,31.43766,24.68576,-110.4616,-40.745712
PR40478,66.86584,46.354744,33.72533,25.999256,20.587528,-109.59982,-38.92603
PR40479,56.512444,39.62392,28.975113,22.49496,17.828896,-108.40588,-38.54663
PR40480,71.310524,49.18788,35.71616,27.94278,21.669626,-110.11626,-41.22964
PR40481,70.14312,48.308987,35.215008,27.35891,21.48645,-111.28395,-40.141724
PR40482,35.290985,25.532328,19.048649,15.768096,12.058342,-103.77943,-41.039707
PR40483,71.36353,48.41231,35.692738,27.883492,22.01016,-113.14319,-40.13584
PR40484,-8.931969,-3.3670788,-1.1821028,0.22859123,0.6077102,-101.64647,-38.69776
PR40485,18.398262,14.401278,11.223254,10.322104,7.4218774,-99.838066,-40.11732
PR40486,59.43684,40.6187,30.231907,23.770733,18.858168,-111.83241,-38.87351
PR40487,48.10461,33.382656,25.108347,19.59373,15.977909,-112.16826,-38.03414
PR40488,82.10992,55.978733,40.482765,32.53384,24.055372,-105.41514,-41.232594
PR40489,86.208916,58.20631,42.380436,33.745537,25.37437,-108.12009,-39.592327
PR40490,89.853264,61.07035,43.879276,34.51758,26.099781,-100.90201,-40.779324
PR40491,64.983055,45.45792,32.627552,25.838478,19.46849,-99.41144,-39.325386
PR40492,74.13863,51.347317,36.863167,28.925797,21.96388,-101.620255,-39.126
PR40493,78.13677,53.50395,38.76227,29.904072,23.417885,-106.54559,-38.01867
PR40494,72.909004,50.674236,36.278236,28.377064,21.606243,-100.27074,-39.2962
PR40495,91.54616,62.7415,44.886375,34.629463,26.663961,-104.22763,-39.40423
PR40496,72.342476,49.74357,36.10651,27.652878,21.96298,-105.872574,-37.351738
PR40497,80.35833,55.502785,39.726418,30.804985,23.674023,-102.35927,-39.62025
PR40498,75.524925,51.835205,37.570152,28.652452,22.846502,-106.52031,-37.76582
PR40499,49.633068,34.67911,25.541885,21.333214,15.556616,-102.39191,-40.789326
PR40500,83.40128,56.10595,41.074276,32.878193,24.731998,-109.31903,-39.970673
PR40501,34.625355,24.939707,18.714294,15.841994,11.763281,-102.63943,-39.92546
PR40502,126.132835,84.02604,60.453686,47.169197,35.850826,-106.49981,-42.05937
PR40503,63.11462,43.52398,31.99709,24.297203,19.937025,-111.95946,-38.753334
PR40504,74.91494,51.643124,37.386356,28.844215,22.675064,-109.97484,-40.481277
PR40505,39.62467,27.968523,21.187151,16.277576,13.732373,-108.849976,-36.250374
PR40506,36.753094,26.07651,19.890167,15.202743,13.050538,-109.57333,-36.28029
PR40507,43.926292,30.727964,23.224949,17.606415,15.092647,-113.00156,-37.89902
PR40508,40.80458,28.647867,21.807055,16.528206,14.316768,-113.54519,-37.879025
PR40509,52.458073,36.841114,27.062817,21.632843,16.636974,-107.93294,-40.012627
PR40510,62.795937,43.473427,31.692753,25.471977,19.222517,-106.64711,-41.67037
PR40511,29.915596,22.12288,16.654667,13.785693,10.70676,-104.62802,-40.19436
PR40512,67.2107,45.77175,33.833805,26.300255,21.002851,-114.04395,-40.063217
PR40513,31.222721,22.790049,17.15831,14.676116,10.839855,-102.06478,-39.860394
PR40514,74.86013,50.690105,37.241722,29.597115,22.642452,-110.65512,-39.64392
PR40515,35.10566,25.281427,18.94838,16.01773,11.889896,-102.95468,-39.967983
PR40516,-7.3122787,-2.2065487,-0.517079,1.2825844,0.68650275,-97.85105,-38.53518
PR40517,58.148315,40.046673,29.711788,23.277962,18.487345,-112.22547,-38.714165
PR40518,16.38292,13.182726,10.264754,9.8343115,6.691012,-97.12077,-39.327255
PR40519,44.175003,31.402887,22.91534,20.0233,13.611229,-95.41608,-40.633423
PR40520,88.55507,59.788456,43.4332,34.677887,25.872929,-106.80849,-39.31807
PR40521,57.9961,39.962196,29.152351,23.642471,17.773678,-97.51239,-41.110355
PR40522,120.3971,80.99068,57.99448,45.772198,33.983837,-106.26938,-41.785496
PR40523,66.16172,45.833805,33.062252,27.34974,19.473507,-98.31254,-40.429424
PR40524,99.47069,67.54174,48.419598,38.5459,28.410362,-103.72162,-40.867016
PR40525,75.33409,51.84882,37.266155,30.59808,21.7994,-98.16236,-40.046402
PR40526,72.314156,49.382942,35.730904,27.207874,22.005201,-99.71001,-41.1646
PR40527,83.63534,57.49222,41.13903,32.691437,24.231493,-100.23297,-40.20413
PR40528,86.38189,58.787045,42.479855,33.006104,25.4574,-105.59683,-38.398132
PR40529,88.516365,60.71573,43.385475,34.259735,25.54618,-100.763725,-40.36174
PR40530,94.910164,64.78783,46.3293,36.470104,27.272343,-102.078735,-40.251503
PR40531,111.81342,75.87691,54.135426,41.876472,31.907291,-105.342155,-40.84545
PR40532,97.378296,66.53626,47.47052,36.88626,28.039223,-102.36261,-40.62094
PR40533,90.819374,62.276955,44.56178,34.253635,26.547932,-104.89729,-39.85876
PR40534,97.66326,66.68521,47.714382,36.623756,28.376022,-106.108826,-39.84944
PR40535,53.72842,37.39465,27.386505,22.77121,16.567587,-101.49333,-41.145782
PR40536,80.35203,54.260666,39.52694,32.944633,23.105537,-99.496056,-36.62825
PR40537,85.97176,59.13793,42.43047,32.215916,25.491516,-107.28048,-39.12465
PR40538,85.406334,58.795696,42.1731,31.946287,25.349596,-107.01178,-38.867535
PR40539,70.84034,49.31212,35.558437,26.65562,21.681276,-107.76304,-37.972546
PR40540,63.052765,44.347195,31.969421,23.851261,19.619473,-106.20386,-38.111202
PR40541,60.746574,42.877106,30.901257,23.076363,18.97418,-105.385086,-37.996655
PR40542,72.69941,50.608135,36.422947,27.123661,22.210012,-107.98307,-38.085716
PR40543,90.108025,61.804073,44.33682,33.55065,26.626,-108.00551,-38.95238
PR40544,89.93531,61.63918,44.25673,33.412163,26.644167,-108.54389,-39.14056
PR40545,82.03965,56.35497,40.618294,31.050993,24.455791,-107.376945,-38.33096
PR40546,92.13697,62.443775,45.15291,35.44419,26.94221,-108.289986,-39.77937
PR40547,51.867985,36.351078,26.767567,21.077831,16.59869,-107.48679,-39.15676
PR40548,81.75834,55.64505,40.480793,31.611847,24.460169,-111.13632,-39.93872
PR40549,61.96236,42.2819,31.347836,24.824158,19.369467,-109.979706,-38.470436
PR40550,116.79435,78.49093,56.402435,44.201035,33.336224,-109.68858,-42.19019
PR40551,64.966194,44.77364,32.509884,26.869656,19.351206,-100.54058,-41.0704
PR40552,79.25793,53.45646,39.170673,31.274168,23.654423,-108.254326,-39.280865
PR40553,72.26964,49.376938,35.860016,29.37851,21.376726,-102.659225,-41.82296
PR40554,71.96919,48.67336,35.905334,28.416336,22.01186,-111.24391,-39.698532
PR40555,76.825554,52.2929,37.9801,30.896175,22.65861,-104.45972,-41.950665
PR40556,67.720085,45.952297,33.96741,26.945972,20.868002,-110.58419,-39.148083
PR40557,56.57349,39.222893,28.631023,24.09153,17.134842,-99.760666,-41.465584
PR40558,50.988037,35.65594,26.144543,21.94442,15.7838745,-101.05404,-40.74521
PR40559,61.39954,41.945107,31.109768,24.620682,19.24062,-110.49199,-38.571224
PR40560,65.426476,45.472233,33.04104,25.29617,20.148611,-107.12454,-37.09006
PR40561,65.45286,45.49676,33.050873,25.297432,20.149534,-106.969864,-37.03681
PR40562,79.025764,54.271088,39.20402,30.32769,23.547712,-106.22537,-37.86054
PR40563,75.48716,52.360306,37.70557,28.106552,22.96434,-108.631836,-38.001087
PR40564,75.80432,52.53229,37.84325,28.291195,23.028145,-108.57588,-38.0375
PR40565,77.22807,53.51296,38.503483,28.650558,23.437908,-108.78874,-38.158527
PR40566,75.23267,52.165592,37.579556,28.081158,22.873844,-108.378975,-37.92827
PR40567,52.970337,37.7039,27.297644,20.410027,16.763454,-101.22329,-34.012356
PR40568,66.04289,46.055183,33.23285,25.669273,20.09615,-103.7326,-38.258427
PR40569,74.907814,51.761974,37.44219,28.302158,22.80734,-110.23442,-38.66163
PR40570,70.23511,48.063313,35.131035,27.256351,21.46005,-107.645874,-38.010593
PR40571,94.31841,64.316864,46.21033,35.81684,27.487833,-107.484146,-39.496433
PR40572,90.2216,61.39802,44.337894,34.515877,26.519606,-109.170845,-39.755074
PR40573,72.97279,49.924187,36.48341,28.575745,22.174896,-111.0896,-39.286865
PR40574,106.96151,72.14083,51.910637,41.03544,30.653818,-108.6617,-41.72465
PR40575,67.77604,45.885178,33.9204,27.28217,20.69149,-107.990555,-38.428257
PR40576,75.133354,51.26687,37.25904,30.194492,22.238272,-104.83736,-40.76043
PR40577,58.32741,39.86924,29.693892,23.480354,18.488712,-110.50999,-38.399475
PR40578,49.26124,34.650494,25.39155,21.223228,15.334646,-100.96204,-39.98338
PR40579,84.76229,57.90299,41.776073,32.758545,24.862207,-104.99462,-37.999187
PR40580,88.51865,60.663235,43.6081,32.985485,26.279242,-108.788055,-39.15895
PR40581,75.00532,51.953365,37.36918,28.400948,22.625008,-105.97827,-39.31334
